date,nox,no2,no,o3,pm2.5,ws,wd,air_temp
2018/1/1 0:00,38.71937092,27.59958177,7.252141082,47.36031807,7.497624835,4.598855442,257.2799056,5.378717357
2018/1/1 1:00,38.97658227,27.83651178,7.265368082,47.04212748,7.449653347,4.603798028,257.0091387,5.412134481
2018/1/1 2:00,39.25138198,28.07288481,7.290429191,46.71582506,7.416400868,4.621557222,256.7626033,5.453969534
2018/1/1 3:00,37.985254,27.99745059,6.513878925,46.40086285,7.35878745,4.636919061,256.5385503,5.502387869
2018/1/1 4:00,38.97391885,28.51251342,6.822754028,46.03361021,7.302817608,4.658490512,256.3424721,5.554476513
2018/1/1 5:00,39.90289049,28.99296659,7.115270039,45.67642854,7.227250368,4.698925061,256.2935312,5.612289641
2018/1/1 6:00,40.66606132,29.39679135,7.349629406,45.30649921,7.159037298,4.743610244,256.3449272,5.672927829
2018/1/1 7:00,41.5359423,29.88528249,7.598365263,44.90869462,7.101572602,4.788581863,256.4364165,5.733701697
2018/1/1 8:00,42.51654844,30.41054806,7.895330588,44.48532376,7.018703704,4.833752683,256.533729,5.795696347
2018/1/1 9:00,43.69224084,31.03106146,8.25740879,44.08876052,6.986721808,4.880226438,256.6338154,5.857519238
2018/1/1 10:00,44.88951891,31.66336182,8.625877516,43.68436455,6.928155072,4.925439944,256.7623841,5.917882001
2018/1/1 11:00,46.0834046,32.31813519,8.977477283,43.2429158,6.907418876,4.972981355,256.8917975,5.977977299
2018/1/1 12:00,47.24881068,32.94487372,9.328787096,42.83233077,6.85995894,5.02256864,257.0108534,6.031761352
2018/1/1 13:00,48.47154256,33.66083824,9.659292046,42.25059741,6.895383148,5.073924849,257.1485144,6.087967322
2018/1/1 14:00,49.69288784,34.38957071,9.980565668,41.67330238,6.940550241,5.123210284,257.2694786,6.135587668
2018/1/1 15:00,50.8530604,35.0569539,10.30195438,41.15202124,6.976831724,5.16927124,257.3210856,6.174041219
2018/1/1 16:00,51.97887671,35.7130252,10.60831404,40.6793083,7.040641881,5.231272497,257.4680809,6.211162361
2018/1/1 17:00,52.90842573,36.19872084,10.89778753,40.38878054,7.04881047,5.295843377,258.343275,6.249411799
2018/1/1 18:00,53.44268616,36.38578112,11.12422545,40.38013706,7.136750858,5.353025024,259.7641584,6.286289868
2018/1/1 19:00,53.4988009,36.36722467,11.17292463,40.55883975,7.153990877,5.398430447,260.5949515,6.317121616
2018/1/1 20:00,53.28644365,36.31395584,11.06916973,40.7777671,7.156215625,5.4137994,260.2101103,6.323362225
2018/1/1 21:00,53.21574617,36.33834674,11.00715457,40.94290509,7.130561404,5.416961374,259.9154581,6.317802896
2018/1/1 22:00,53.61891059,36.54392324,11.13601797,40.95762562,7.175952937,5.410125364,259.6462276,6.3063458
2018/1/1 23:00,54.36513193,36.94279911,11.3625507,40.72278775,7.22255492,5.394193364,259.3379417,6.29328036
2018/1/2 0:00,55.08811437,37.34037143,11.57477758,40.38018293,7.177525031,5.380755608,259.0159284,6.288526473
2018/1/2 1:00,55.56768552,37.62931271,11.6991031,40.01540984,7.15568239,5.370965802,258.7072056,6.296432171
2018/1/2 2:00,56.18863621,37.99759356,11.86389003,39.53030776,7.267402038,5.365876865,258.4330726,6.319758147
2018/1/2 3:00,56.68216762,38.27787705,12.00296673,39.15560087,7.331748648,5.361685517,258.1725809,6.358596041
2018/1/2 4:00,56.84533455,38.37678615,12.04487455,38.95818344,7.448778455,5.359651331,257.863613,6.405817985
2018/1/2 5:00,56.835359,38.35014404,12.05574411,38.82227024,7.569988431,5.365688505,257.5325465,6.461954336
2018/1/2 6:00,57.10300978,38.4536151,12.16281926,38.66347173,7.66614145,5.393532241,257.2026726,6.525066273
2018/1/2 7:00,57.61121595,38.64022501,12.37255875,38.50313696,7.771085899,5.435499078,256.9621163,6.594516896
2018/1/2 8:00,58.26329562,38.95325649,12.59368021,38.23132222,7.816022624,5.478491901,256.8345359,6.669679466
2018/1/2 9:00,58.94616687,39.2842145,12.82319208,37.98180055,7.9246323,5.522334546,256.757921,6.746369582
2018/1/2 10:00,59.57770743,39.60502857,13.02584252,37.69605369,7.965448143,5.576368447,256.8545194,6.829040296
2018/1/2 11:00,60.14724061,39.86578358,13.22722237,37.45854163,8.036605015,5.634860822,257.3727283,6.915800216
2018/1/2 12:00,60.67303374,40.11174362,13.40972475,37.27629255,8.117685679,5.677038378,257.3139624,6.984652898
2018/1/2 13:00,61.25336389,40.42939602,13.58103864,37.11514961,8.175557415,5.708826155,257.1996272,7.049915221
2018/1/2 14:00,61.83439247,40.78303014,13.72934146,36.95115816,8.22858769,5.73691669,257.0450565,7.111693055
2018/1/2 15:00,62.36229207,41.09392674,13.87086712,36.78594657,8.302030798,5.761540351,256.9740175,7.171279848
2018/1/2 16:00,62.93615617,41.47120681,13.99907584,36.51368636,8.363125149,5.788870501,256.9394882,7.22748802
2018/1/2 17:00,63.39832291,41.7612722,14.11131735,36.32793875,8.430522106,5.815058973,256.9443684,7.281609326
2018/1/2 18:00,63.65462367,41.87888795,14.20176532,36.30194403,8.454749906,5.840132868,256.9685139,7.333643766
2018/1/2 19:00,63.44837366,41.64598754,14.21914619,36.56087286,8.470164087,5.86411929,257.0146626,7.384780617
2018/1/2 20:00,63.23310744,41.43452752,14.21666386,36.79468734,8.488226147,5.878720406,256.9959943,7.42897271
2018/1/2 21:00,63.21226485,41.40985134,14.21916402,36.80802002,8.526614314,5.875154609,256.8875987,7.454732121
2018/1/2 22:00,63.19310667,41.39841188,14.21413002,36.83196394,8.589605647,5.856138214,256.7847508,7.471789708
2018/1/2 23:00,63.28361014,41.50143065,14.20596773,36.74796154,8.591806342,5.840911208,256.6038963,7.489147112
2018/1/3 0:00,63.30494341,41.58287614,14.16676366,36.67426715,8.59881733,5.836474586,256.2518962,7.513899339
2018/1/3 1:00,63.2573878,41.63483679,14.10186084,36.65692963,8.651989722,5.856361976,255.8009538,7.547779571
2018/1/3 2:00,63.24572397,41.69957352,14.05203374,36.64766413,8.686874427,5.892691735,255.4418686,7.587572477
2018/1/3 3:00,63.06318149,41.63606336,13.97440285,36.76333382,8.752450966,5.94168616,255.2667018,7.643359888
2018/1/3 4:00,62.31643514,41.2589474,13.73333621,37.08726811,8.781853415,5.990278627,255.2808461,7.711244683
2018/1/3 5:00,61.62315749,40.84225509,13.55295208,37.52758568,8.810035419,6.039512737,255.4573873,7.786367448
2018/1/3 6:00,60.72085839,40.30072239,13.31766631,38.09932955,8.822801888,6.087956142,255.7849446,7.85230038
2018/1/3 7:00,59.90961363,39.79319197,13.11958907,38.71421481,8.815492099,6.141418019,256.1320557,7.922485471
2018/1/3 8:00,58.99533394,39.27912997,12.85857387,39.33054726,8.747061364,6.192124961,256.3406094,7.981897625
2018/1/3 9:00,58.03773902,38.7634149,12.5703874,39.95230696,8.683531546,6.244812902,257.6000371,8.039330983
2018/1/3 10:00,57.04131046,38.25470726,12.25230412,40.58825457,8.602445292,6.291923558,259.2216753,8.098110302
2018/1/3 11:00,55.47862933,37.68372281,11.60553648,41.20397888,8.468985482,6.328890387,260.5441138,8.154127404
2018/1/3 12:00,53.14030433,37.08649044,10.47002556,41.79827958,8.29542702,6.356305401,262.0238379,8.189315315
2018/1/3 13:00,50.7853347,36.51827408,9.304735471,42.37937252,8.131408855,6.378319971,263.6289985,8.221612951
2018/1/3 14:00,48.5954922,36.0556372,8.178281411,42.86730817,7.967300067,6.389937309,264.9789606,8.243332447
2018/1/3 15:00,46.86105915,35.69530525,7.282116014,43.34917813,7.832178048,6.38992325,266.3092112,8.265028229
2018/1/3 16:00,45.91443029,35.45840433,6.81924345,43.85542732,7.6783508,6.390626212,267.3351549,8.282376994
2018/1/3 17:00,45.73203475,35.27746381,6.81829452,44.38689827,7.575699193,6.394475565,268.1723788,8.297722572
2018/1/3 18:00,45.73549213,35.18659161,6.879814633,44.92125729,7.462687619,6.395481732,268.7992037,8.314604842
2018/1/3 19:00,45.57993207,35.13479875,6.812139391,45.43799796,7.279352563,6.383267469,269.3209723,8.328927483
2018/1/3 20:00,45.24506507,35.11869811,6.604245479,45.83764049,7.186368633,6.345432864,269.6098308,8.329055371
2018/1/3 21:00,45.0937653,35.16471482,6.475558992,46.11182621,7.072298551,6.293580177,269.3859638,8.298587808
2018/1/3 22:00,45.00057982,35.25730727,6.354397864,46.27946815,7.03350978,6.229006249,268.5335264,8.245841937
2018/1/3 23:00,45.08149438,35.46090571,6.274385478,46.28620658,7.018207396,6.149122483,267.6718705,8.188874227
2018/1/4 0:00,45.02925851,35.54005287,6.188699708,46.35264755,7.036268101,6.057273117,266.704262,8.124500346
2018/1/4 1:00,45.37209682,35.68503041,6.317741062,46.31353983,7.10961415,5.963867579,266.0756255,8.06876426
2018/1/4 2:00,46.65105367,36.21636049,6.805330611,46.11314526,7.188916913,5.885102285,265.6247495,8.033235032
2018/1/4 3:00,48.39827583,36.97800205,7.448109632,45.90711845,7.297209325,5.806914267,264.9726775,7.983356907
2018/1/4 4:00,50.29783745,37.82304181,8.135850768,45.59604354,7.430948796,5.733802144,264.0823065,7.919968528
2018/1/4 5:00,52.632151,38.82090989,9.007457833,45.14608762,7.572607515,5.652435552,262.8754045,7.834379081
2018/1/4 6:00,53.96161726,39.40629845,9.492732597,44.79168052,7.706501129,5.573095015,261.6858698,7.73993299
2018/1/4 7:00,55.34116241,40.04249552,9.9775315,44.32912338,7.872611411,5.500383326,260.4869398,7.652712502
2018/1/4 8:00,57.42074818,40.89594198,10.77719873,43.8482415,8.041931774,5.423408977,259.1176965,7.557440134
2018/1/4 9:00,59.41363891,41.70221662,11.55108958,43.32666623,8.18216492,5.362336138,257.7441662,7.467515529
2018/1/4 10:00,61.79950614,42.66754606,12.47754017,42.69766888,8.299078696,5.296461814,256.3655677,7.37996558
2018/1/4 11:00,64.21082771,43.68925818,13.38381982,42.02686951,8.386054248,5.234025398,254.9125407,7.292910754
2018/1/4 12:00,66.58357387,44.71876566,14.25985724,41.36988015,8.514236083,5.173713283,253.4508773,7.211612256
2018/1/4 13:00,68.25221867,45.46854275,14.85912726,40.86244892,8.64573302,5.098343042,251.7304928,7.126458646
2018/1/4 14:00,69.68986561,46.05300318,15.41556096,40.41957258,8.781527681,5.015050334,249.8939217,7.026958342
2018/1/4 15:00,70.93262364,46.5153068,15.92456014,39.9723736,8.857746727,4.932662329,247.9557622,6.915218028
2018/1/4 16:00,72.2538562,47.02918701,16.45110155,39.45270641,8.964130131,4.842435704,245.9458731,6.793438399
2018/1/4 17:00,73.48533683,47.50080235,16.94667276,38.93843677,9.105749214,4.746422939,243.7507654,6.658955483
2018/1/4 18:00,74.59357861,47.93415533,17.38682388,38.419116,9.205044049,4.646567258,241.3018196,6.509096838
2018/1/4 19:00,75.66108296,48.42164486,17.76509976,37.85178113,9.322713806,4.545013458,238.6113472,6.351307255
2018/1/4 20:00,76.91495028,49.09391337,18.14440857,37.14423459,9.463252699,4.432997888,235.530441,6.183413144
2018/1/4 21:00,78.39798926,49.89747014,18.58755541,36.26882049,9.551763757,4.304533513,232.0699254,6.005347424
2018/1/4 22:00,79.96337774,50.71225918,19.07708364,35.32628896,9.61946104,4.176147226,228.3388736,5.825094222
2018/1/4 23:00,81.4694037,51.48701537,19.55400537,34.35961257,9.70672523,4.047307825,224.5042925,5.658287415
2018/1/5 0:00,83.00746879,52.27800941,20.04123239,33.30774722,9.834082143,3.931488467,220.7903239,5.510657075
2018/1/5 1:00,84.28359518,52.89505342,20.47107475,32.36323368,9.899318211,3.839698218,217.0014811,5.38455533
2018/1/5 2:00,85.18949714,53.29084952,20.80375707,31.59821814,9.941908737,3.763600284,213.2890441,5.288102832
2018/1/5 3:00,85.92932558,53.57539085,21.10068748,30.90945821,9.963637719,3.692662431,209.7127837,5.213956423
2018/1/5 4:00,86.80622876,53.99274232,21.40039927,30.04006893,10.00192391,3.611292959,206.1566118,5.148136304
2018/1/5 5:00,87.6140394,54.41321304,21.65301571,29.14072326,10.0372536,3.529002692,202.465728,5.082822486
2018/1/5 6:00,88.3206563,54.75878031,21.88848616,28.31322352,10.14671056,3.449559336,198.660427,5.012571842
2018/1/5 7:00,88.99932063,55.09463119,22.11206333,27.50379749,10.36591836,3.391045787,194.7405738,4.949914882
2018/1/5 8:00,89.37451574,55.22901941,22.26911341,26.86184985,10.55992354,3.357198247,190.7222009,4.891725035
2018/1/5 9:00,89.46094695,55.19841289,22.34544344,26.40888625,10.64892277,3.340157599,186.552637,4.846095003
2018/1/5 10:00,89.55927004,55.12774678,22.45565532,26.01970717,10.66237035,3.340510774,182.4580801,4.815082179
2018/1/5 11:00,89.65956713,55.05047672,22.57146146,25.6119817,10.65342173,3.333643088,178.3766213,4.785873003
2018/1/5 12:00,89.69645741,54.95574244,22.65730474,25.27334871,10.72214246,3.339378243,174.3952793,4.763899593
2018/1/5 13:00,89.7288408,54.86343585,22.73862541,25.10516142,10.75536343,3.332483286,170.5783154,4.727573053
2018/1/5 14:00,89.60643202,54.65882222,22.79223809,24.95713686,10.71229591,3.316901241,166.6782712,4.673733101
2018/1/5 15:00,89.39354045,54.40320041,22.82010613,24.9257649,10.66364077,3.318620534,162.7902549,4.608130477
2018/1/5 16:00,89.22009658,54.2172583,22.82825718,24.8942703,10.57140791,3.315174665,158.8813381,4.533707117
2018/1/5 17:00,88.84163924,53.89219161,22.79343673,24.97902088,10.50331849,3.315722128,155.0731955,4.453492197
2018/1/5 18:00,88.26930258,53.48778445,22.68391599,25.11089209,10.4365857,3.322490722,151.2861405,4.364455865
2018/1/5 19:00,88.02028613,53.39906179,22.57937507,25.101573,10.31849265,3.347061364,147.5751151,4.276369802
2018/1/5 20:00,87.62241055,53.19913073,22.45027912,25.15764424,10.17089059,3.378601834,143.8961091,4.188097243
2018/1/5 21:00,87.46360129,53.18372597,22.35675331,25.00276113,10.10790079,3.403966739,140.3398017,4.09731045
2018/1/5 22:00,87.12945376,53.13347001,22.171604,24.88463074,10.00465479,3.438682734,136.8806826,4.017075203
2018/1/5 23:00,86.661331,53.00172578,21.95222355,24.79767993,9.959988075,3.481737553,133.5396083,3.947182138
2018/1/6 0:00,86.28971009,52.94442807,21.74722714,24.6833599,9.935162842,3.529542194,130.2502985,3.886037818
2018/1/6 1:00,86.35136625,52.97314239,21.76871132,24.52186484,9.946781535,3.595774097,127.1458953,3.825494318
2018/1/6 2:00,86.34806352,53.00542599,21.74550251,24.354012,9.899882953,3.642808698,124.0576297,3.759162306
2018/1/6 3:00,86.64465763,53.10461101,21.87424941,24.17985685,9.837740765,3.680909921,121.0523437,3.688861354
2018/1/6 4:00,88.50406404,53.53289472,22.80760315,23.98174919,9.834561513,3.72947122,118.1216123,3.614124795
2018/1/6 5:00,88.3617984,53.40858308,22.7958938,23.81463448,9.846724281,3.777038717,115.2598908,3.537161795
2018/1/6 6:00,88.56262307,53.37302205,22.95006054,23.61988182,9.843517758,3.802907892,112.2588047,3.456401952
2018/1/6 7:00,88.63899246,53.3800075,22.99531149,23.44424471,9.892989351,3.821283151,109.1575692,3.37274743
2018/1/6 8:00,88.57155122,53.31938654,22.99086347,23.3096499,9.897078557,3.83704949,106.0447429,3.289779609
2018/1/6 9:00,88.49568995,53.23505611,22.99638683,23.20832679,9.917172771,3.852607481,103.0314444,3.204926833
2018/1/6 10:00,87.94480016,53.01837492,22.77842173,23.0907064,9.86038834,3.868860981,100.1441613,3.118195877
2018/1/6 11:00,87.38628882,52.73222423,22.60079278,22.99146707,9.840214683,3.893851199,97.51215921,3.055957477
2018/1/6 12:00,86.95953936,52.36703746,22.56064259,22.93532907,9.843040591,3.918163185,95.16178664,3.017385184
2018/1/6 13:00,86.87964166,52.11399013,22.67356775,22.83397652,9.912184112,3.936361434,92.54118765,2.975829792
2018/1/6 14:00,86.38426625,51.65933351,22.64701161,22.95038492,9.889496391,3.946983107,89.90504625,2.919669557
2018/1/6 15:00,85.4531877,51.09555644,22.40746384,23.12449046,9.855644786,3.951347062,87.17249199,2.865847222
2018/1/6 16:00,85.29881108,50.58708714,22.63839707,23.28477891,9.890488499,3.949885239,84.6415681,2.828622923
2018/1/6 17:00,85.11581449,50.06081371,22.8622763,23.43072963,9.852788388,3.929594535,82.16863078,2.798042886
2018/1/6 18:00,84.72690913,49.63166657,22.88852139,23.42218203,9.845012442,3.906402376,79.01274055,2.767729636
2018/1/6 19:00,84.96782204,49.48432039,23.14173732,23.13216004,9.783619628,3.885944315,75.3942828,2.737764479
2018/1/6 20:00,85.68283112,49.58814989,23.5403383,22.60437859,9.815368953,3.862690668,71.99380275,2.708843602
2018/1/6 21:00,86.77379349,49.77762915,24.12827032,21.96384415,9.840320551,3.864596627,69.66758667,2.702741213
2018/1/6 22:00,87.69862651,49.91368125,24.64269988,21.30405142,9.940054272,3.878563891,67.32228796,2.714172224
2018/1/6 23:00,87.86820986,49.83073924,24.80739271,20.74299144,9.949503268,3.905577454,65.16872496,2.739529676
2018/1/7 0:00,87.70825794,49.54863171,24.88706056,20.40830851,9.953263353,3.948915321,63.27521051,2.774909335
2018/1/7 1:00,87.43806788,49.22682174,24.92072626,20.18792896,10.08517512,3.991720123,61.21924829,2.806178783
2018/1/7 2:00,81.2269499,48.26353855,21.49817763,20.00969051,10.18538296,4.029433785,59.26911896,2.833459979
2018/1/7 3:00,81.66000932,47.92839477,21.99918682,19.98033095,10.16950195,4.064828689,57.43191821,2.85138348
2018/1/7 4:00,82.03701727,47.61596917,22.44882355,19.88683445,10.2083495,4.10067044,55.76078979,2.856934679
2018/1/7 5:00,82.50342184,47.44510045,22.86444232,19.63965147,10.23160822,4.150424742,54.53299213,2.856011681
2018/1/7 6:00,83.28379532,47.43773463,23.37819252,19.33205609,10.23784291,4.196098476,53.64498839,2.850823651
2018/1/7 7:00,84.00557291,47.32646215,23.9214937,19.04727918,10.24471618,4.221761166,52.97414997,2.842170273
2018/1/7 8:00,84.66985185,47.13536378,24.47935631,18.76683523,10.29321735,4.228615808,52.35597357,2.827269848
2018/1/7 9:00,85.23831882,46.82414616,25.05307161,18.59745462,10.46084247,4.225118614,51.72705659,2.801150148
2018/1/7 10:00,85.75223163,46.51625662,25.58903708,18.43263403,10.52875267,4.214073301,51.16080707,2.767857524
2018/1/7 11:00,86.30984036,46.23525698,26.13596321,18.33714479,10.67233209,4.191302242,50.61021209,2.727441946
2018/1/7 12:00,86.99948666,46.08026222,26.68682372,18.20471453,10.8663913,4.167970675,50.36436575,2.705791391
2018/1/7 13:00,87.75890337,45.98839565,27.2420162,18.01692945,11.08001115,4.155183541,50.72224358,2.698773119
2018/1/7 14:00,88.24456613,45.74555047,27.71713675,17.84365558,11.32424101,4.150201318,51.27149514,2.693778531
2018/1/7 15:00,88.53858177,45.39602946,28.1368403,17.68435216,11.57709309,4.152060018,51.90258639,2.697222368
2018/1/7 16:00,88.87087157,45.04746036,28.58088486,17.31483848,11.84092781,4.153449511,52.170522,2.704204391
2018/1/7 17:00,89.09946158,44.66814194,28.97735236,16.96435563,12.12171069,4.138837216,52.05286377,2.723312933
2018/1/7 18:00,89.12953291,44.19316562,29.30673592,16.65021106,12.38533011,4.119959889,52.08275083,2.761238162
2018/1/7 19:00,88.97771014,43.64176545,29.56733347,16.45847546,12.68031317,4.106743354,52.3417446,2.812078752
2018/1/7 20:00,88.8359402,43.22461732,29.74693056,16.2155767,12.92197985,4.095218333,52.8712082,2.870252677
2018/1/7 21:00,88.34107947,42.74571603,29.73652203,15.96790695,13.11610918,4.095524079,53.64193465,2.940517041
2018/1/7 22:00,87.57174271,42.11640071,29.6452025,15.92790293,13.24912181,4.118532452,54.8012838,3.037093023
2018/1/7 23:00,86.93260078,41.57554963,29.58109888,15.88152217,13.33985389,4.16433814,56.27450517,3.149626922
2018/1/8 0:00,86.42941941,41.03189014,29.60749799,15.9575375,13.47991459,4.212497311,58.14137974,3.267267883
2018/1/8 1:00,85.69914504,40.40931916,29.53725568,16.099575,13.6032382,4.256425836,60.44704731,3.385890788
2018/1/8 2:00,84.94596623,39.74821245,29.4772078,16.33874255,13.64652169,4.281061524,63.1901836,3.502042317
2018/1/8 3:00,83.76752898,38.89473371,29.26527531,16.73238129,13.71844369,4.290751729,66.16136825,3.616033464
2018/1/8 4:00,82.65094222,38.09943035,29.05573974,17.11477823,13.76395346,4.285271335,69.16848392,3.71545585
2018/1/8 5:00,80.43541624,37.24959307,28.16506084,17.43181787,13.77654122,4.278585911,72.19700606,3.80116607
2018/1/8 6:00,77.94385642,36.39434006,27.0978893,17.65382329,13.75543559,4.267705413,75.26184644,3.876688083
2018/1/8 7:00,76.08309115,35.93865228,26.18152166,17.72648511,13.69276271,4.252221614,78.33608906,3.958656512
2018/1/8 8:00,74.15099439,35.56676559,25.16397914,17.72175071,13.5915941,4.226557569,81.45276383,4.031566894
2018/1/8 9:00,72.26255313,35.34094794,24.07964433,17.68212375,13.53785273,4.195154474,84.79865319,4.109781167
2018/1/8 10:00,71.68623625,35.44200113,23.63787508,17.59780962,13.48930973,4.156300488,87.23784426,4.185548793
2018/1/8 11:00,71.80825413,35.74792712,23.51793338,17.45779792,13.50057829,4.109777102,89.30785573,4.253089561
2018/1/8 12:00,73.15761055,36.26307196,24.06199201,17.29248536,13.63171646,4.074226361,91.7400912,4.289188951
2018/1/8 13:00,75.93697333,37.04180583,25.36676818,17.10250524,13.80975898,4.039831696,94.82412684,4.350500628
2018/1/8 14:00,79.13399217,37.93821494,26.86718679,16.87371644,14.01715177,3.997297407,97.21321891,4.402390918
2018/1/8 15:00,82.56353705,38.91798633,28.46488736,16.62655262,14.19859272,3.95200395,99.73921241,4.451103481
2018/1/8 16:00,85.76143115,39.87563232,29.92593921,16.35326138,14.38113013,3.904473888,101.9538425,4.486396582
2018/1/8 17:00,88.25800648,40.78278389,30.96253436,16.0486213,14.50671947,3.851151249,104.6731164,4.513987929
2018/1/8 18:00,89.76033354,41.5672213,31.43072978,15.71863361,14.6217073,3.786979956,107.334073,4.531265213
2018/1/8 19:00,90.54792534,42.20499771,31.52843683,15.36888899,14.75306703,3.717227822,110.1071072,4.534315899
2018/1/8 20:00,91.12695346,42.75427412,31.54784045,14.98045928,15.10369809,3.646749351,112.8994498,4.524073487
2018/1/8 21:00,92.19615559,43.3929596,31.82861608,14.58053894,15.42301396,3.568202229,115.5978632,4.506626646
2018/1/8 22:00,93.32173707,44.11112527,32.09432582,14.16236972,15.75185455,3.49191204,118.3011147,4.488880495
2018/1/8 23:00,94.72688285,44.88587738,32.50545771,13.74743517,16.06707834,3.41104887,121.2362064,4.481148589
2018/1/9 0:00,96.32192262,45.7067667,33.01034551,13.33207113,16.42807732,3.331184584,124.3418271,4.488389438
2018/1/9 1:00,98.34620437,46.55485116,33.77744144,12.9007518,16.72869559,3.251230692,127.5938187,4.512282696
2018/1/9 2:00,99.91139304,47.34659227,34.28187092,12.52379898,16.92784119,3.178835251,130.8062137,4.54151169
2018/1/9 3:00,101.6869737,48.1491439,34.9164639,12.11001164,17.13905403,3.11013485,133.8261885,4.556710239
2018/1/9 4:00,103.398829,48.89503105,35.54645182,11.6367723,17.2783757,3.037500064,141.2733625,4.577617348
2018/1/9 5:00,104.9092873,49.51754242,36.12555582,11.19810732,17.37736022,2.969783471,144.3187769,4.594619714
2018/1/9 6:00,106.5512272,50.13278424,36.79515083,10.7338367,17.49831425,2.910412139,147.638502,4.625801927
2018/1/9 7:00,108.2406722,50.73581536,37.50369144,10.26590403,17.64193076,2.862927473,150.9234014,4.66011139
2018/1/9 8:00,110.0281941,51.37051597,38.2555418,9.816749945,17.75071558,2.818747914,154.1381844,4.681803784
2018/1/9 9:00,111.82874,51.99649494,39.02157439,9.354707832,17.89078357,2.78397653,161.6540134,4.702202558
2018/1/9 10:00,113.7033612,52.65034394,39.81774127,8.942094241,18.00298564,2.747258533,168.7292642,4.716449821
2018/1/9 11:00,115.5177683,53.29227733,40.58240864,8.577411673,18.17151953,2.719667524,175.1143215,4.724127184
2018/1/9 12:00,117.3097768,53.9455923,41.32504511,8.228496356,18.34637602,2.686084399,181.6807251,4.731941751
2018/1/9 13:00,119.2749924,54.62733141,42.16210668,7.851093703,18.47728907,2.645652899,187.7301938,4.727634202
2018/1/9 14:00,121.0406811,55.20616873,42.93615094,7.531354604,18.55818375,2.611512656,189.5493589,4.716604642
2018/1/9 15:00,122.6195062,55.71345981,43.63498709,7.25865174,18.68749354,2.577785043,191.7924172,4.709618385
2018/1/9 16:00,124.0236024,56.17487211,44.24978963,7.013654046,18.81500578,2.543657673,193.6673853,4.700389424
2018/1/9 17:00,125.1900911,56.5885661,44.7407496,6.81223826,18.93020941,2.510594232,199.4186514,4.68779878
2018/1/9 18:00,126.1758459,56.92080558,45.16696131,6.656577265,19.02508745,2.475098034,204.379173,4.676877121
2018/1/9 19:00,126.6816639,57.17222145,45.33287794,6.470082573,19.17504044,2.433669005,209.2160004,4.668887406
2018/1/9 20:00,126.811814,57.32718754,45.31669317,6.220241681,19.28149888,2.392620253,213.6543009,4.661429063
2018/1/9 21:00,126.9993633,57.37721045,45.4063856,5.917388798,19.33545571,2.35707561,217.6160231,4.659548004
2018/1/9 22:00,127.3167602,57.35877531,45.62540944,5.639678072,19.46014357,2.337435188,221.4641615,4.671293738
2018/1/9 23:00,127.7918871,57.34969792,45.94119917,5.389866863,19.51667697,2.321687651,224.9236929,4.690259825
2018/1/10 0:00,128.3291545,57.38972036,46.26549387,5.118276576,19.60369724,2.3092459,228.4339471,4.714807092
2018/1/10 1:00,128.8905634,57.46185591,46.58458964,4.890342585,19.63933996,2.294767421,231.2966856,4.739222914
2018/1/10 2:00,129.4175954,57.51519311,46.89352529,4.746429059,19.70857106,2.280817943,233.966517,4.75717809
2018/1/10 3:00,129.7814009,57.51486846,47.13100479,4.697044726,19.76035074,2.259420793,236.7715177,4.764404371
2018/1/10 4:00,129.8066645,57.39472343,47.22583774,4.733725485,19.77438576,2.230131327,239.4218243,4.757500097
2018/1/10 5:00,129.6852126,57.24505584,47.24423961,4.8202965,19.76952634,2.201738603,241.7781062,4.745552621
2018/1/10 6:00,129.9114453,57.30974682,47.34959435,4.742260623,19.81964144,2.17212154,244.1100251,4.729319279
2018/1/10 7:00,130.1717721,57.45364487,47.42552718,4.60828647,19.8281737,2.145202834,246.3378832,4.709861457
2018/1/10 8:00,130.4727077,57.69432233,47.4648264,4.412054074,19.84316306,2.113689298,248.3179386,4.686065259
2018/1/10 9:00,130.8384051,58.01639423,47.49327815,4.161218768,19.91753442,2.074152846,250.1645971,4.666532567
2018/1/10 10:00,131.0943646,58.2623024,47.49983338,3.990844736,19.95571423,2.033956118,251.7280045,4.6388362
2018/1/10 11:00,131.0867423,58.43542396,47.38195516,3.91410845,20.01784728,1.992808613,253.1537424,4.604442382
2018/1/10 12:00,130.9089486,58.55175915,47.19012934,3.895115035,20.00663478,1.965300944,254.5568561,4.561652655
2018/1/10 13:00,130.6425452,58.65770397,46.94729023,3.859231237,19.9449557,1.9350773,255.6763457,4.516099018
2018/1/10 14:00,130.1870667,58.68333427,46.63351913,3.897617835,19.90101582,1.907120074,256.6490127,4.473881994
2018/1/10 15:00,129.5779729,58.64748629,46.25965795,4.053713182,19.81917613,1.895863873,257.6236649,4.440225354
2018/1/10 16:00,128.8548472,58.60039843,45.81875754,4.246011657,19.78959176,1.883508509,258.4236045,4.410543076
2018/1/10 17:00,128.0363586,58.52562472,45.33371942,4.525592545,19.71706572,1.870188648,259.1321692,4.379946778
2018/1/10 18:00,126.9863615,58.33179043,44.77534458,4.889058295,19.67305978,1.860686802,259.7634179,4.347319174
2018/1/10 19:00,126.022173,58.17960489,44.24577005,5.232251176,19.55387874,1.856997014,260.3312261,4.315312378
2018/1/10 20:00,125.0359429,57.99925754,43.72018696,5.600675986,19.44823082,1.852689296,260.8207242,4.282908197
